network,arm,node,degree,coreness,embeddedness,comm,dec_emb,dec_core,dec_deg
ca-CondMat,real,179,14,4,0.5714285714285714,4,1,5,8
ca-CondMat,real,180,17,12,0.9411764705882353,10,4,9,8
ca-CondMat,real,181,13,5,0.6153846153846154,4,1,6,8
ca-CondMat,real,182,1,1,1.0,18,8,0,0
ca-CondMat,real,183,3,3,0.6666666666666666,0,2,3,2
ca-CondMat,real,184,7,7,0.7142857142857143,0,2,7,5
ca-CondMat,real,185,4,4,0.75,12,2,5,3
ca-CondMat,real,186,3,3,1.0,9,5,3,2
ca-CondMat,real,187,8,5,0.5,20,1,6,6
ca-CondMat,real,188,3,2,1.0,3,6,1,2
ca-CondMat,real,189,4,3,1.0,38,8,3,3
ca-CondMat,real,190,2,2,0.5,17,0,1,1
ca-CondMat,real,191,4,4,0.5,20,0,4,3
ca-CondMat,real,192,2,2,1.0,1,8,1,1
ca-CondMat,real,193,2,2,1.0,7,5,2,1
ca-CondMat,real,194,13,13,0.9230769230769231,0,4,9,8
ca-CondMat,real,195,4,4,1.0,0,9,4,4
ca-CondMat,real,196,120,22,0.575,3,1,9,9
ca-CondMat,real,197,4,3,0.5,2,0,3,3
ca-CondMat,real,198,3,3,0.6666666666666666,4,1,3,2
ca-CondMat,real,199,5,5,1.0,18,6,5,4
ca-CondMat,real,200,1,1,1.0,5,4,0,0
ca-CondMat,real,201,8,8,0.875,26,4,8,6
ca-CondMat,real,202,12,5,0.5833333333333334,4,1,5,8
ca-CondMat,real,203,2,2,1.0,1,7,0,1
ca-CondMat,real,204,1,1,1.0,51,7,0,0
ca-CondMat,real,205,2,2,0.5,42,0,1,2
ca-CondMat,real,206,15,11,0.8,0,3,9,8
ca-CondMat,real,207,1,1,1.0,21,7,0,0
ca-CondMat,real,208,16,16,1.0,9,9,9,8
ca-CondMat,real,209,5,5,0.8,25,3,5,4
ca-CondMat,real,210,4,4,1.0,19,5,4,3
ca-CondMat,real,211,3,3,1.0,9,5,2,3
ca-CondMat,real,212,4,3,0.25,0,0,3,3
ca-CondMat,real,213,8,5,0.75,7,2,5,6
ca-CondMat,real,214,3,3,1.0,26,8,3,2
ca-CondMat,real,215,2,2,1.0,51,9,2,1
ca-CondMat,real,216,9,8,1.0,8,7,8,7
ca-CondMat,real,217,5,5,1.0,19,5,5,4
ca-CondMat,real,218,1,1,1.0,28,7,0,0
ca-CondMat,real,219,5,5,1.0,7,6,5,4
ca-CondMat,real,220,8,6,0.375,22,0,6,6
ca-CondMat,real,221,2,2,0.5,18,0,1,2
ca-CondMat,real,222,43,7,0.8372093023255814,18,3,7,9
ca-CondMat,real,223,1,1,1.0,33,7,0,0
ca-CondMat,real,224,3,3,1.0,45,7,2,2
ca-CondMat,real,225,2,2,1.0,1,5,1,1
ca-CondMat,real,226,15,10,0.6666666666666666,23,2,9,8
ca-CondMat,real,227,14,8,0.8571428571428571,18,3,7,8
ca-CondMat,real,228,3,3,1.0,2,7,3,2
ca-CondMat,real,229,3,3,1.0,3,4,2,2
ca-CondMat,real,230,1,1,1.0,1,6,0,0
ca-CondMat,real,231,43,11,0.3488372093023256,13,0,9,9
ca-CondMat,real,232,10,6,0.8,16,3,7,7
ca-CondMat,real,233,4,3,1.0,46,4,2,3
ca-CondMat,real,234,20,8,0.6,42,1,8,9
ca-CondMat,real,235,8,7,1.0,6,9,7,6
ca-CondMat,real,236,2,2,0.5,23,1,1,1
ca-CondMat,real,237,1,1,1.0,38,9,0,0
ca-CondMat,real,238,3,3,1.0,47,8,2,2
ca-CondMat,real,239,32,7,0.625,18,1,7,9
ca-CondMat,real,240,2,2,1.0,50,9,1,1
ca-CondMat,real,241,6,6,1.0,3,6,6,5
ca-CondMat,real,242,11,5,0.5454545454545454,38,1,5,7
ca-CondMat,real,243,19,10,0.9473684210526315,4,4,9,9
ca-CondMat,real,244,5,5,1.0,6,6,5,4
ca-CondMat,real,245,11,6,0.5454545454545454,18,1,6,7
ca-CondMat,real,246,5,5,1.0,6,6,5,5
ca-CondMat,real,247,1,1,1.0,36,8,0,0
ca-CondMat,real,248,5,5,1.0,9,6,5,4
ca-CondMat,real,249,4,4,1.0,4,6,4,3
ca-CondMat,real,250,11,5,0.36363636363636365,0,0,6,7
ca-CondMat,real,251,4,4,1.0,16,6,4,3
ca-CondMat,real,252,10,8,0.9,35,4,8,7
ca-CondMat,real,253,14,8,0.9285714285714286,35,4,8,8
ca-CondMat,real,254,4,4,1.0,20,4,4,3
ca-CondMat,real,255,4,3,0.75,1,2,3,4
ca-CondMat,real,256,9,4,0.8888888888888888,37,4,4,6
ca-CondMat,real,257,2,2,0.5,26,0,1,1
ca-CondMat,real,258,6,6,1.0,11,7,6,5
ca-CondMat,real,259,4,4,1.0,0,6,4,3
ca-CondMat,real,260,8,8,1.0,15,9,8,6
ca-CondMat,real,261,3,2,1.0,9,5,0,3
ca-CondMat,real,262,12,7,0.5,3,0,7,7
ca-CondMat,real,263,2,2,1.0,10,7,1,1
ca-CondMat,real,264,2,2,1.0,24,9,0,0
ca-CondMat,real,265,7,4,1.0,33,5,4,6
ca-CondMat,real,266,3,2,1.0,20,6,1,2
ca-CondMat,real,267,2,2,1.0,33,7,1,1
ca-CondMat,real,268,3,3,0.6666666666666666,9,2,2,2
ca-CondMat,real,269,19,7,0.47368421052631576,2,0,7,9
ca-CondMat,real,270,6,4,1.0,22,8,4,5
ca-CondMat,real,271,5,5,0.6,3,1,5,4
ca-CondMat,real,272,8,5,0.625,29,1,5,6
ca-CondMat,real,273,36,9,0.4166666666666667,5,0,8,9
ca-CondMat,real,274,9,9,1.0,39,6,8,7
ca-CondMat,real,275,9,4,1.0,15,9,4,7
ca-CondMat,real,276,12,5,0.9166666666666666,2,4,5,7
ca-CondMat,real,277,8,8,1.0,0,5,8,6
ca-CondMat,real,278,2,2,1.0,2,5,0,0
ca-CondMat,real,279,3,2,1.0,19,8,2,3
ca-CondMat,real,280,4,4,1.0,6,8,5,3
ca-CondMat,real,281,1,1,1.0,6,9,0,0
ca-CondMat,real,282,7,7,0.8571428571428571,32,3,7,6
ca-CondMat,real,283,1,1,1.0,2,5,0,0
ca-CondMat,real,284,10,6,1.0,28,4,6,7
ca-CondMat,real,285,16,6,0.4375,19,0,6,8
ca-CondMat,real,286,10,6,0.9,2,4,6,7
ca-CondMat,real,287,6,4,0.8333333333333334,36,3,4,5
ca-CondMat,real,288,7,5,1.0,29,4,6,6
ca-CondMat,real,289,22,8,0.4090909090909091,11,0,7,9
ca-CondMat,real,290,3,3,1.0,4,8,2,2
ca-CondMat,real,291,3,3,0.6666666666666666,24,2,2,2
ca-CondMat,real,292,9,4,0.6666666666666666,8,1,4,6
ca-CondMat,real,293,20,8,0.85,20,3,8,9
ca-CondMat,real,294,7,7,1.0,33,4,7,5
ca-CondMat,real,295,14,4,0.9285714285714286,46,4,4,8
ca-CondMat,real,296,3,3,0.6666666666666666,10,1,3,2
ca-CondMat,real,297,7,5,0.8571428571428571,36,3,6,6
ca-CondMat,real,298,9,9,1.0,39,8,8,7
ca-CondMat,real,299,17,7,0.47058823529411764,26,0,7,8
ca-CondMat,real,300,1,1,1.0,24,7,0,0
ca-CondMat,real,301,2,2,1.0,18,5,1,1
ca-CondMat,real,302,14,8,0.7142857142857143,42,2,8,8
ca-CondMat,real,303,9,7,0.7777777777777778,34,3,7,7
ca-CondMat,real,304,9,7,1.0,34,8,7,7
ca-CondMat,real,305,31,8,0.8064516129032258,2,3,8,9
ca-CondMat,real,306,4,3,1.0,52,6,3,3
ca-CondMat,real,307,9,7,1.0,34,8,7,7
ca-CondMat,real,308,2,2,1.0,10,4,1,0
ca-CondMat,real,309,4,4,0.75,4,2,4,3
ca-CondMat,real,310,5,5,1.0,11,9,6,4
ca-CondMat,real,311,3,3,1.0,4,9,3,2
ca-CondMat,real,312,6,5,0.3333333333333333,43,0,5,5
ca-CondMat,real,313,1,1,1.0,4,4,0,0
ca-CondMat,real,314,1,1,1.0,4,8,0,0
ca-CondMat,real,315,6,6,1.0,14,7,6,5
ca-CondMat,real,316,15,10,0.8666666666666667,33,3,9,8
ca-CondMat,real,317,5,4,1.0,2,8,4,5
ca-CondMat,real,318,28,12,0.42857142857142855,8,0,9,9
ca-CondMat,real,319,10,5,0.5,4,0,6,7
ca-CondMat,real,320,38,12,0.2894736842105263,8,0,9,9
ca-CondMat,real,321,25,8,0.68,26,2,8,9
ca-CondMat,real,322,1,1,1.0,20,7,0,0
ca-CondMat,real,323,2,2,1.0,1,9,2,1
ca-CondMat,real,324,5,5,1.0,23,8,6,4
ca-CondMat,real,325,11,4,0.7272727272727273,20,2,4,7
ca-CondMat,real,326,5,5,1.0,49,7,5,4
ca-CondMat,real,327,11,11,0.9090909090909091,43,4,9,7
ca-CondMat,real,328,15,7,0.8666666666666667,0,3,7,8
ca-CondMat,real,329,37,10,0.6216216216216216,27,1,9,9
ca-CondMat,real,330,3,3,1.0,5,7,2,2
ca-CondMat,real,331,2,2,1.0,42,9,2,1
ca-CondMat,real,332,7,4,0.7142857142857143,28,2,4,5
ca-CondMat,real,333,14,9,0.5,7,0,8,8
ca-CondMat,real,334,4,2,1.0,19,5,2,3
ca-CondMat,real,335,6,4,0.8333333333333334,33,3,3,5
ca-CondMat,real,336,18,7,0.6111111111111112,39,1,7,8
ca-CondMat,real,337,7,4,0.42857142857142855,29,0,4,6
ca-CondMat,real,338,14,10,0.7142857142857143,23,2,9,8
ca-CondMat,real,339,2,2,0.5,38,0,1,1
ca-CondMat,real,340,3,3,1.0,1,9,2,2
ca-CondMat,real,341,4,4,0.75,17,2,4,3
ca-CondMat,real,342,2,2,1.0,2,7,1,1
ca-CondMat,real,343,1,1,1.0,36,9,0,0
ca-CondMat,real,344,6,5,0.5,16,0,5,5
ca-CondMat,real,345,52,9,0.2692307692307692,4,0,8,9
ca-CondMat,real,346,13,10,0.7692307692307693,0,2,9,8
ca-CondMat,real,347,20,7,0.5,13,0,7,9
ca-CondMat,real,348,5,5,0.8,3,3,5,5
ca-CondMat,real,349,10,10,1.0,13,5,8,7
ca-CondMat,real,350,2,2,1.0,28,4,2,0
ca-CondMat,real,351,6,6,1.0,0,7,6,5
ca-CondMat,real,352,3,3,1.0,51,7,3,2
ca-CondMat,real,353,5,3,0.8,2,3,3,4
ca-CondMat,real,354,3,3,1.0,42,5,3,2
ca-CondMat,real,355,3,3,1.0,4,9,3,2
ca-CondMat,real,356,24,9,0.6666666666666666,5,1,8,9
ca-CondMat,real,357,2,2,0.5,26,1,1,1
ca-CondMat,real,358,1,1,1.0,17,6,0,0
ca-CondMat,real,359,2,2,1.0,3,6,1,1
ca-CondMat,real,360,7,7,1.0,23,9,7,5
ca-CondMat,real,361,2,2,1.0,19,9,1,1
ca-CondMat,real,362,6,4,1.0,36,8,4,5
ca-CondMat,real,363,73,10,0.2602739726027397,5,0,9,9
ca-CondMat,real,364,7,5,0.5714285714285714,16,1,6,6
ca-CondMat,real,365,4,4,1.0,10,9,4,4
ca-CondMat,real,366,3,3,1.0,4,7,2,2
ca-CondMat,real,367,2,2,1.0,6,6,2,0
ca-CondMat,real,368,2,2,1.0,18,7,1,1
ca-CondMat,real,369,2,2,1.0,4,5,1,0
ca-CondMat,real,370,4,4,0.5,9,1,4,4
ca-CondMat,real,371,4,3,1.0,4,8,3,3
ca-CondMat,real,372,23,8,0.391304347826087,47,0,8,9
ca-CondMat,real,373,2,2,0.5,33,0,0,1
ca-CondMat,real,374,15,12,0.9333333333333333,13,4,9,8
ca-CondMat,real,375,5,4,1.0,19,7,4,4
ca-CondMat,real,376,7,3,0.8571428571428571,20,3,2,6
ca-CondMat,real,377,6,5,1.0,33,6,5,5
ca-CondMat,real,378,4,4,1.0,10,7,4,4
ca-CondMat,real,379,8,4,0.75,26,2,4,6
ca-CondMat,real,380,3,3,1.0,24,8,2,3
ca-CondMat,real,381,49,8,0.8979591836734694,6,4,8,9
ca-CondMat,real,382,2,2,0.5,33,0,1,1
ca-CondMat,real,383,9,5,1.0,29,7,5,7
ca-CondMat,real,384,2,2,1.0,4,5,1,0
ca-CondMat,real,385,2,2,0.5,2,1,2,1
ca-CondMat,real,386,50,13,0.64,39,1,9,9
ca-CondMat,real,387,13,10,0.8461538461538461,30,3,9,8
ca-CondMat,real,388,3,3,1.0,0,9,3,2
ca-CondMat,real,389,2,2,1.0,1,5,0,0
ca-CondMat,real,390,19,8,0.5263157894736842,16,1,8,9
ca-CondMat,real,391,4,4,1.0,29,9,4,4
ca-CondMat,real,392,19,5,0.7894736842105263,20,3,6,9
ca-CondMat,real,393,3,3,1.0,4,6,3,2
ca-CondMat,real,394,15,8,0.4,10,0,7,8
ca-CondMat,real,395,1,1,1.0,31,9,0,0
ca-CondMat,real,396,4,4,1.0,36,7,4,3
ca-CondMat,real,397,14,14,1.0,0,9,9,8
ca-CondMat,real,398,5,4,1.0,18,8,5,4
ca-CondMat,real,399,2,2,0.5,4,0,1,1
ca-CondMat,real,400,8,5,0.75,1,2,5,6
ca-CondMat,real,401,9,6,0.7777777777777778,5,3,7,7
ca-CondMat,real,402,8,8,1.0,30,7,8,6
ca-CondMat,real,403,4,4,1.0,16,6,4,4
ca-CondMat,real,404,22,10,0.7727272727272727,41,3,9,9
ca-CondMat,real,405,4,4,1.0,5,5,4,3
ca-CondMat,real,406,6,6,1.0,15,8,6,5
ca-CondMat,real,407,11,9,0.7272727272727273,13,2,8,7
ca-CondMat,real,408,5,5,1.0,6,9,6,5
ca-CondMat,real,409,63,22,0.8095238095238095,3,3,9,9
ca-CondMat,real,410,7,7,1.0,3,9,7,6
ca-CondMat,real,411,6,6,1.0,11,5,6,5
ca-CondMat,real,412,10,8,0.7,7,2,7,7
ca-CondMat,real,413,7,6,1.0,39,7,6,6
ca-CondMat,real,414,5,5,0.8,9,3,6,4
ca-CondMat,real,415,4,4,1.0,35,7,5,3
ca-CondMat,real,416,3,2,0.6666666666666666,22,1,1,2
ca-CondMat,real,417,3,2,1.0,1,9,2,3
ca-CondMat,real,418,3,3,1.0,21,8,2,2
ca-CondMat,real,419,9,5,0.4444444444444444,20,0,5,6
ca-CondMat,real,420,6,4,0.8333333333333334,53,3,4,5
ca-CondMat,real,421,10,3,0.9,1,4,2,7
ca-CondMat,real,422,11,4,1.0,31,6,5,7
ca-CondMat,real,423,16,6,0.6875,5,2,7,8
ca-CondMat,real,424,8,8,1.0,3,7,8,6
ca-CondMat,real,425,1,1,1.0,30,5,0,0
ca-CondMat,real,426,3,3,1.0,47,5,3,2
ca-CondMat,real,427,1,1,1.0,18,7,0,0
ca-CondMat,real,428,13,6,1.0,10,7,6,8
ca-CondMat,real,429,3,3,1.0,10,9,3,3
ca-CondMat,real,430,12,6,0.75,2,2,6,8
ca-CondMat,real,431,24,5,0.75,12,2,6,9
ca-CondMat,real,432,3,3,1.0,2,6,2,2
ca-CondMat,real,433,5,5,1.0,5,5,6,4
ca-CondMat,real,434,10,6,0.3,11,0,7,7
ca-CondMat,real,435,4,3,0.75,16,2,3,3
ca-CondMat,real,436,2,2,1.0,38,6,2,1
ca-CondMat,real,437,1,1,1.0,22,8,0,0
ca-CondMat,real,438,1,1,1.0,4,9,0,0
ca-CondMat,real,439,15,6,0.4666666666666667,9,0,6,8
ca-CondMat,real,440,23,7,0.6086956521739131,6,1,7,9
ca-CondMat,real,441,42,13,0.7380952380952381,0,2,9,9
ca-CondMat,real,442,28,9,0.4642857142857143,7,0,8,9
ca-CondMat,real,443,1,1,1.0,30,9,0,0
ca-CondMat,real,444,16,8,0.875,9,4,8,8
ca-CondMat,real,445,2,2,1.0,33,6,2,1
ca-CondMat,real,446,8,6,1.0,2,7,6,6
ca-CondMat,real,447,6,6,1.0,5,4,7,5
ca-CondMat,real,448,1,1,1.0,44,4,0,0
ca-CondMat,real,449,5,5,0.8,3,3,5,5
ca-CondMat,real,450,9,7,0.7777777777777778,13,3,7,6
ca-CondMat,real,451,5,5,1.0,13,5,5,4
ca-CondMat,real,452,20,8,0.3,1,0,8,9
ca-CondMat,real,453,4,4,1.0,43,8,4,4
ca-CondMat,real,454,6,6,1.0,24,7,7,5
ca-CondMat,real,455,2,2,1.0,5,6,1,1
ca-CondMat,real,456,4,3,0.5,17,0,2,3
ca-CondMat,real,457,4,4,0.75,0,2,3,3
ca-CondMat,real,458,2,2,0.5,10,1,2,0
ca-CondMat,real,459,6,5,0.8333333333333334,18,3,5,5
ca-CondMat,real,460,76,13,0.8552631578947368,0,3,9,9
ca-CondMat,real,461,17,7,0.6470588235294118,6,1,7,8
ca-CondMat,real,462,15,10,0.6,8,1,9,8
ca-CondMat,real,463,2,2,1.0,33,8,1,1
ca-CondMat,real,464,1,1,1.0,5,8,0,0
ca-CondMat,real,465,2,2,1.0,42,8,1,1
ca-CondMat,real,466,18,11,0.4444444444444444,13,0,9,8
ca-CondMat,real,467,5,5,1.0,18,9,6,5
ca-CondMat,real,468,17,12,0.7058823529411765,39,2,9,8
ca-CondMat,real,469,6,6,1.0,27,4,6,5
ca-CondMat,real,470,4,4,1.0,29,6,4,3
ca-CondMat,real,471,3,2,0.6666666666666666,13,2,1,3
ca-CondMat,real,472,17,11,0.8823529411764706,22,4,9,8
ca-CondMat,real,473,15,8,0.6,5,1,8,8
ca-CondMat,real,474,17,10,1.0,14,9,9,8
ca-CondMat,real,475,18,9,0.2777777777777778,11,0,8,8
ca-CondMat,real,476,11,10,0.9090909090909091,39,4,9,7
ca-CondMat,real,477,3,3,0.6666666666666666,2,2,3,2
ca-CondMat,real,478,16,10,0.8125,28,3,8,8
ca-CondMat,real,479,2,2,1.0,4,6,0,1
ca-CondMat,real,480,6,6,1.0,34,7,6,5
ca-CondMat,real,481,6,6,1.0,30,8,7,5
ca-CondMat,real,482,6,6,0.8333333333333334,0,3,6,5
ca-CondMat,real,483,8,7,0.75,10,2,7,6
ca-CondMat,real,484,6,6,1.0,46,9,6,5
ca-CondMat,real,485,12,5,0.8333333333333334,4,3,5,8
ca-CondMat,real,486,3,3,1.0,1,5,2,2
ca-CondMat,real,487,6,4,1.0,1,5,5,5
ca-CondMat,real,488,4,4,1.0,0,6,3,4
ca-CondMat,real,489,14,14,0.9285714285714286,0,4,9,8
ca-CondMat,real,490,4,4,1.0,4,4,4,3
ca-CondMat,real,491,8,7,0.625,29,1,7,6
ca-CondMat,real,492,28,11,0.5,13,1,9,9
ca-CondMat,real,493,3,3,0.6666666666666666,15,2,2,2
ca-CondMat,real,494,2,2,1.0,16,5,1,1
ca-CondMat,real,495,7,4,1.0,1,4,4,6
ca-CondMat,real,496,5,4,1.0,46,8,4,5
ca-CondMat,real,497,9,5,0.6666666666666666,4,2,5,7
ca-CondMat,real,498,3,3,1.0,21,4,2,2
ca-CondMat,real,499,10,8,0.6,5,1,8,7
ca-CondMat,real,500,5,5,0.6,0,1,5,4
ca-CondMat,real,501,1,1,1.0,6,7,0,0
ca-CondMat,real,502,2,2,1.0,5,5,1,1
ca-CondMat,real,503,9,6,0.7777777777777778,19,3,6,7
ca-CondMat,real,504,11,4,0.9090909090909091,44,4,5,7
ca-CondMat,real,505,5,5,1.0,47,9,5,4
ca-CondMat,real,506,19,7,0.8421052631578947,9,3,7,9
ca-CondMat,real,507,15,8,0.9333333333333333,40,4,8,8
ca-CondMat,real,508,1,1,1.0,12,5,0,0
ca-CondMat,real,509,2,2,1.0,47,8,1,1
ca-CondMat,real,510,6,6,1.0,11,5,7,5
ca-CondMat,real,511,3,3,1.0,24,5,2,2
ca-CondMat,real,512,7,4,0.8571428571428571,4,3,4,6
ca-CondMat,real,513,83,13,0.6144578313253012,7,1,9,9
ca-CondMat,real,514,2,2,0.5,32,0,2,0
ca-CondMat,real,515,8,5,1.0,25,7,5,6
ca-CondMat,real,516,6,6,0.8333333333333334,28,3,6,5
ca-CondMat,real,517,2,2,1.0,13,7,2,1
ca-CondMat,real,518,21,8,0.7619047619047619,40,2,8,9
ca-CondMat,real,519,14,5,0.7857142857142857,42,3,6,8
ca-CondMat,real,520,3,3,1.0,33,5,2,2
ca-CondMat,real,521,5,5,0.8,7,3,5,4
ca-CondMat,real,522,9,9,1.0,0,5,8,7
ca-CondMat,real,523,12,5,0.9166666666666666,13,4,5,7
ca-CondMat,real,524,2,2,0.5,38,0,1,1
ca-CondMat,real,525,15,6,0.9333333333333333,1,4,7,8
ca-CondMat,real,526,8,5,0.875,33,4,5,6
ca-CondMat,real,527,4,4,1.0,32,5,4,3
ca-CondMat,real,528,6,6,1.0,0,9,6,5
ca-CondMat,real,529,2,2,0.5,20,0,1,1
ca-CondMat,real,530,8,8,0.875,40,4,8,6
ca-CondMat,real,531,4,3,1.0,16,8,3,3
ca-CondMat,real,532,6,4,1.0,10,5,4,5
ca-CondMat,real,533,8,6,0.625,22,1,6,6
ca-CondMat,real,534,4,4,0.75,1,2,3,3
ca-CondMat,real,535,4,3,0.75,6,2,3,3
ca-CondMat,real,536,1,1,1.0,5,6,0,0
ca-CondMat,real,537,16,12,0.5625,3,1,9,8
ca-CondMat,real,538,1,1,1.0,10,6,0,0
ca-CondMat,real,539,2,2,1.0,0,9,1,1
ca-CondMat,real,540,4,4,1.0,16,7,5,3
ca-CondMat,real,541,7,6,1.0,16,7,7,6
ca-CondMat,real,542,7,5,0.7142857142857143,0,2,5,6
ca-CondMat,real,543,7,3,1.0,36,5,3,6
ca-CondMat,real,544,2,2,1.0,34,5,1,1
ca-CondMat,real,545,2,2,1.0,24,9,1,1
ca-CondMat,real,546,15,8,0.8666666666666667,30,3,8,8
ca-CondMat,real,547,5,5,1.0,27,5,5,4
ca-CondMat,real,548,15,6,0.5333333333333333,8,1,6,8
ca-CondMat,real,549,16,13,0.875,30,4,9,8
ca-CondMat,real,550,60,12,0.5833333333333334,0,1,9,9
ca-CondMat,real,551,14,14,1.0,0,5,9,8
ca-CondMat,real,552,2,2,1.0,8,4,0,1
ca-CondMat,real,553,1,1,1.0,7,8,0,0
ca-CondMat,real,554,16,8,0.9375,30,4,8,8
ca-CondMat,real,555,2,2,1.0,0,6,1,1
ca-CondMat,real,556,1,1,1.0,26,8,0,0
ca-CondMat,real,557,4,4,1.0,40,8,3,4
ca-CondMat,real,558,8,8,1.0,6,6,8,6
ca-CondMat,real,559,7,5,1.0,10,8,6,6
ca-CondMat,real,560,6,5,1.0,27,9,5,5
ca-CondMat,real,561,3,3,1.0,27,7,2,2
ca-CondMat,real,562,15,7,0.8,2,3,7,8
ca-CondMat,real,563,2,2,0.5,21,0,2,2
ca-CondMat,real,564,10,4,0.7,25,2,4,7
ca-CondMat,real,565,6,3,0.8333333333333334,5,3,3,5
ca-CondMat,real,566,1,1,1.0,14,8,0,0
ca-CondMat,real,567,1,1,1.0,11,5,0,0
ca-CondMat,real,568,9,9,1.0,39,7,8,7
ca-CondMat,real,569,1,1,1.0,12,6,0,0
ca-CondMat,real,570,8,8,0.875,3,3,8,6
ca-CondMat,real,571,2,2,1.0,10,8,1,1
ca-CondMat,real,572,5,3,1.0,25,6,3,4
ca-CondMat,real,573,6,6,1.0,47,7,6,5
ca-CondMat,real,574,4,4,1.0,25,5,3,3
ca-CondMat,real,575,1,1,1.0,1,6,0,0
ca-CondMat,real,576,7,7,1.0,5,9,7,6
ca-CondMat,real,577,9,9,0.6666666666666666,23,2,8,7
ca-CondMat,real,578,4,4,1.0,8,6,4,4
ca-CondMat,real,579,6,5,1.0,11,6,6,5
ca-CondMat,real,580,6,6,1.0,14,7,6,5
ca-CondMat,real,581,2,2,1.0,33,7,2,0
ca-CondMat,real,582,4,4,1.0,16,9,5,3
ca-CondMat,real,583,2,2,1.0,6,6,1,1
ca-CondMat,real,584,3,3,0.6666666666666666,6,2,3,2
ca-CondMat,real,585,7,7,0.5714285714285714,3,1,7,6
ca-CondMat,real,586,16,10,0.9375,0,4,9,8
ca-CondMat,real,587,13,13,1.0,30,9,9,8
ca-CondMat,real,588,2,2,1.0,37,5,1,0
ca-CondMat,real,589,12,6,0.9166666666666666,12,4,6,7
ca-CondMat,real,590,25,8,0.6,14,1,8,9
ca-CondMat,real,591,3,3,1.0,6,6,2,2
ca-CondMat,real,592,8,6,0.875,0,3,7,6
ca-CondMat,real,593,17,6,0.47058823529411764,19,0,6,8
ca-CondMat,real,594,4,4,1.0,14,7,4,3
ca-CondMat,real,595,10,8,1.0,19,5,8,7
ca-CondMat,real,596,6,4,1.0,33,4,4,5
ca-CondMat,real,597,15,15,1.0,9,7,9,8
ca-CondMat,real,598,6,5,1.0,2,6,5,5
ca-CondMat,real,599,2,2,0.5,33,1,1,0
ca-CondMat,real,600,13,6,0.8461538461538461,2,3,6,8
ca-CondMat,real,601,8,6,0.75,7,2,6,6
ca-CondMat,real,602,3,2,1.0,6,9,0,2
ca-CondMat,real,603,5,5,1.0,39,6,6,4
ca-CondMat,real,604,13,13,1.0,23,9,9,8
ca-CondMat,real,605,3,3,1.0,37,7,3,2
ca-CondMat,real,606,17,9,0.9411764705882353,30,4,8,8
ca-CondMat,real,607,3,3,1.0,34,9,2,2
ca-CondMat,real,608,7,4,1.0,25,4,4,6
ca-CondMat,real,609,3,3,0.3333333333333333,44,0,2,2
ca-CondMat,real,610,3,2,1.0,12,5,2,2
ca-CondMat,real,611,4,3,1.0,8,9,3,4
ca-CondMat,real,612,7,5,0.8571428571428571,6,3,6,6
ca-CondMat,real,613,11,5,0.36363636363636365,33,0,5,7
ca-CondMat,real,614,6,6,0.8333333333333334,2,3,6,5
ca-CondMat,real,615,10,6,0.7,15,2,6,7
ca-CondMat,real,616,3,2,1.0,10,9,2,2
ca-CondMat,real,617,4,4,0.75,14,2,4,3
ca-CondMat,real,618,4,4,1.0,4,7,4,3
ca-CondMat,real,619,29,11,0.6551724137931034,7,1,9,9
ca-CondMat,real,620,3,3,0.6666666666666666,2,2,2,3
ca-CondMat,real,621,1,1,1.0,14,7,0,0
ca-CondMat,real,622,4,4,0.5,16,0,5,3
ca-CondMat,real,623,22,6,0.5909090909090909,10,1,6,9
ca-CondMat,real,624,2,2,1.0,12,4,0,1
ca-CondMat,real,625,2,2,1.0,5,6,0,0
ca-CondMat,real,626,4,4,0.75,0,2,4,3
ca-CondMat,real,627,19,15,0.9473684210526315,0,4,9,9
ca-CondMat,real,628,13,7,0.9230769230769231,5,4,7,8
ca-CondMat,real,629,1,1,1.0,7,6,0,0
ca-CondMat,real,630,12,10,0.8333333333333334,23,3,9,8
ca-CondMat,real,631,11,7,1.0,18,8,7,7
ca-CondMat,real,632,5,5,1.0,2,9,5,4
ca-CondMat,real,633,3,3,1.0,18,7,3,2
ca-CondMat,real,634,5,4,0.6,16,1,4,4
ca-CondMat,real,635,19,8,0.5789473684210527,0,1,8,9
ca-CondMat,real,636,5,3,1.0,39,7,2,4
ca-CondMat,real,637,5,4,0.8,7,3,4,5
ca-CondMat,real,638,10,10,1.0,0,5,9,7
ca-CondMat,real,639,2,2,1.0,4,9,1,1
ca-CondMat,real,640,21,10,1.0,9,7,9,9
ca-CondMat,real,641,5,5,1.0,44,5,6,4
ca-CondMat,real,642,36,17,0.9444444444444444,0,4,9,9
ca-CondMat,real,643,2,2,1.0,36,6,1,1
ca-CondMat,real,644,1,1,1.0,13,4,0,0
ca-CondMat,real,645,11,4,0.8181818181818182,20,3,4,7
ca-CondMat,real,646,6,4,0.6666666666666666,1,2,4,5
ca-CondMat,real,647,6,6,0.6666666666666666,4,2,6,5
ca-CondMat,real,648,3,3,1.0,6,5,3,2
ca-CondMat,real,649,5,2,1.0,43,6,1,4
ca-CondMat,real,650,9,5,0.5555555555555556,31,1,6,7
ca-CondMat,real,651,5,3,1.0,1,5,3,4
ca-CondMat,real,652,4,3,1.0,12,6,3,4
ca-CondMat,real,653,2,2,0.5,38,1,0,1
ca-CondMat,real,654,4,2,1.0,12,9,1,3
